"Certaines données sont associées à l'ancienne version du formulaire incendie. Consultez la documentation pour plus d'informations."
"Nombre d'incendies suivant les critères de sélection : 2362"
"Critères de sélection =>";"Date de première alerte, de : 2021-01-01 00:00:00";"Date de première alerte, jusqu'à : 2021-12-31 23:59:00";"France entière";"Type de feu : F"
Année;Numéro;Département;"Code INSEE";"Nom de la commune";"Date de première alerte";"Surface parcourue (m2)";"Surface forêt (m2)";"Surface maquis garrigues (m2)";"Autres surfaces naturelles hors forêt (m2)";"Surfaces agricoles (m2)";"Autres surfaces (m2)";"Surface autres terres boisées (m2)";"Surfaces non boisées naturelles (m2)";"Surfaces non boisées artificialisées (m2)";"Surfaces non boisées (m2)";"Précision des surfaces";"Type de peuplement";Nature;"Décès ou bâtiments touchés";"Nombre de décès";"Nombre de bâtiments totalement détruits";"Nombre de bâtiments partiellement détruits";"Précision de la donnée"
2021;10054;"2A";"2A272";"Sartène";"2021-08-10 21:12:00";1;;1;;;;;;;;;;"Naturelle";;;;;""
2021;10237;"34";"34036";"Le Bosc";"2021-08-10 21:29:00";43;;43;;;;;;;;;"1";"Malveillance";;;;;""
2021;10709;"48";"48194";"Vialas";"2021-08-11 00:26:00";1300;1300;;;;;;;;;;"3";;;;;;""
2021;8045;"11";"11426";"Villegly";"2021-08-11 13:24:00";122266;38581;83685;;;;;;;;;;;;;;;""
2021;8787;"13";"13015";"Bouc-Bel-Air";"2021-08-11 13:59:00";2;2;;;;;;;;;;"1";"Involontaire (travaux)";;;;;""
2021;8789;"13";"13005";"Aubagne";"2021-08-11 14:50:00";800;700;;;;;;;;100;;"1";"Accidentelle";;;;;""
2021;8316;"66";"66148";"Port-Vendres";"2021-08-11 16:26:00";3700;;3700;;;;;;;;;"1";"Accidentelle";;;;;""
2021;7929;"04";"04094";"Gréoux-les-Bains";"2021-08-11 17:56:00";16900;16900;;;;;;;;;;"5";"Accidentelle";;;;;""
2021;8429;"11";"11413";"Villardonnel";"2021-08-11 18:49:00";15;7;7;0;;;;;;1;;;;;;;;""
2021;1127;"77";"77186";"Fontainebleau";"2021-08-11 21:09:00";1;1;;0;;;0;0;0;0;"Mesurées";;"Involontaire (particulier)";;;;;""
2021;2699;"40";"40081";"Cère";"2021-08-11 21:13:00";1000;1000;;0;;;0;;;0;;;;;;;;""
2021;8788;"13";"13073";"Peypin";"2021-08-11 22:49:00";10;10;;;;;;;;;;"1";"Involontaire (particulier)";;;;;""
2021;8790;"13";"13114";"Ventabren";"2021-08-12 01:08:00";20;20;;;;;;;;;;"1";"Involontaire (particulier)";;;;;""
2021;9387;"84";"84142";"Velleron";"2021-08-12 03:51:00";20;9;10;0;;;;;;1;;;;;;;;""
2021;1768;"41";"41295";"Vineuil";"2021-08-12 07:48:00";1;0;;1;;;1;0;0;0;"Estimées";;;;;;;""
2021;8046;"11";"11397";"Trèbes";"2021-08-12 11:22:00";4200;1974;2016;0;;;;;;210;;;;;;;;""
2021;8047;"11";"11151";"Fontiès-d'Aude";"2021-08-12 11:37:00";2600;1222;1248;0;;;;;;130;;;;;;;;""
2021;8133;"06";"06053";"Daluis";"2021-08-12 15:06:00";30;14;14;0;;;;;;2;;"3";"Naturelle";;;;;""
2021;3491;"86";"86066";"Châtellerault";"2021-08-12 15:16:37";200;200;;0;;;0;;;0;;;;;;;;""
2021;8792;"13";"13107";"Simiane-Collongue";"2021-08-12 15:19:00";100;100;;;;;;;;;;"1";"Involontaire (travaux)";;;;;""
2021;2701;"40";"40163";"Lüe";"2021-08-12 15:42:00";4000;4000;;0;;;0;;;0;;;"Naturelle";;;;;""
2021;1769;"41";"41224";"Saint-Marc-du-Cor";"2021-08-12 16:22:00";15150;0;;150;;;150;0;15000;15000;"Estimées";;"Involontaire (travaux)";;;;;""
2021;9195;"66";"66029";"Caixas";"2021-08-12 19:02:00";200;200;;;;;;;;;;"3";"Accidentelle";;;;;""
2021;10056;"2A";"2A269";"Sari-Solenzara";"2021-08-12 19:28:00";20;;20;;;;;;;;;;"Accidentelle";;;;;""
2021;1770;"41";"41047";"La Chaussée-Saint-Victor";"2021-08-12 20:27:00";3;0;;3;;;3;0;0;0;"Estimées";;;;;;;""
2021;8048;"11";"11069";"Carcassonne";"2021-08-12 21:33:00";10;5;5;0;;;;;;0;;;;;;;;""
2021;8797;"13";"13086";"Roquevaire";"2021-08-13 01:40:00";10;10;;;;;;;;;;"1";"Accidentelle";;;;;""
2021;11509;"972";"97206";"Le Diamant";"2021-08-13 12:52:00";3;0;;3;;;3;0;0;0;"Estimées";;"Malveillance";"Non";;;;"Données partielles ou non valides"
2021;8796;"13";"13087";"Rousset";"2021-08-13 14:02:00";140;140;;;;;;;;;;"1";"Accidentelle";;;;;""
2021;8088;"66";"66158";"Rasiguères";"2021-08-13 15:25:00";15000;;15000;;;;;;;;;"1";"Accidentelle";;;;;""
2021;8793;"13";"13039";"Fos-sur-Mer";"2021-08-13 15:29:00";200;200;;;;;;;;;;"1";"Accidentelle";;;;;""
2021;1222;"89";"89102";"Chevannes";"2021-08-13 15:32:00";150400;400;;0;;;0;0;150000;150000;"Mesurées";;;;;;;""
2021;8050;"11";"11425";"Villegailhenc";"2021-08-13 15:37:00";150;71;72;0;;;;;;7;;;;;;;;""
2021;8049;"11";"11425";"Villegailhenc";"2021-08-13 15:37:00";2600;1222;1248;0;;;;;;130;;;;;;;;""
2021;8795;"13";"13041";"Gardanne";"2021-08-13 18:31:00";410;410;;;;;;;;;;"1";;;;;;""
2021;8051;"11";"11020";"Auriac";"2021-08-13 19:58:00";300;141;144;0;;;;;;15;;;;;;;;""
2021;8052;"11";"11397";"Trèbes";"2021-08-13 21:10:00";200;94;96;0;;;;;;10;;;;;;;;""
2021;8430;"11";"11255";"Montredon-des-Corbières";"2021-08-13 21:57:00";5000;2350;2400;0;;;;;;250;;;;;;;;""
2021;7962;"2B";"2B088";"Chiatra";"2021-08-13 22:55:00";300;141;144;0;;;;;;15;;;;;;;;""
2021;10406;"11";"11203";"Lézignan-Corbières";"2021-08-14 00:16:00";2000;940;960;0;;;;;;100;;;;;;;;""
2021;8801;"13";"13001";"Aix-en-Provence";"2021-08-14 08:24:00";100;100;;;;;;;;;;"1";;;;;;""
2021;1128;"77";"77186";"Fontainebleau";"2021-08-14 09:47:00";1;1;;0;;;0;0;0;0;"Mesurées";;"Involontaire (particulier)";;;;;""
2021;8053;"11";"11429";"Villemoustaussou";"2021-08-14 13:02:00";500;235;240;0;;;;;;25;;;;;;;;""
2021;3103;"09";"09039";"La Bastide-de-Bousignac";"2021-08-14 14:20:00";10000;0;;10000;;;10000;0;0;0;"Mesurées";;;;;;;""
2021;7971;"83";"83140";"Tourves";"2021-08-14 15:57:00";300;300;;;;;;;;;;"4";"Involontaire (particulier)";;;;;""
2021;7947;"30";"30209";"Pujaut";"2021-08-14 16:31:00";9306;8506;;;;;;;;800;;"5";"Malveillance";;;;;""
2021;8069;"07";"07334";"Les Vans";"2021-08-14 16:31:00";100;100;;;;;;;;;;"4";;;;;;""
2021;1417;"45";"45049";"Bouzy-la-Forêt";"2021-08-14 17:37:00";400;0;;400;;;400;0;0;0;"Estimées";;;;;;;""
2021;1150;"88";"88061";"Bleurville";"2021-08-14 18:26:00";10;10;;0;;;0;0;0;0;"Estimées";;;;;;;""
2021;8800;"13";"13056";"Martigues";"2021-08-14 18:46:00";20;20;;;;;;;;;;"1";;;;;;""
2021;8798;"13";"13056";"Martigues";"2021-08-14 19:52:00";20;20;;;;;;;;;;"1";"Malveillance";;;;;""
2021;8802;"13";"13023";"Ceyreste";"2021-08-14 22:27:00";5;5;;;;;;;;;;"1";"Malveillance";;;;;""
2021;10060;"2A";"2A272";"Sartène";"2021-08-14 22:45:00";100;;100;;;;;;;;;;"Malveillance";;;;;""
2021;8210;"2A";"2A272";"Sartène";"2021-08-14 23:06:00";8000;;8000;;;;;;;;;"1";"Malveillance";;;;;""
2021;8799;"13";"13019";"Cabriès";"2021-08-14 23:11:00";4;4;;;;;;;;;;"1";;;;;;""
2021;8070;"07";"07262";"Saint-Laurent-les-Bains-Laval-d'Aurelle";"2021-08-15 12:21:00";3;;3;;;;;;;;;"1";"Malveillance";;;;;""
2021;7963;"2B";"2B096";"Corte";"2021-08-15 12:35:00";3000;;3000;;;;;;;;;"1";"Involontaire (particulier)";;;;;""
2021;7954;"30";"30311";"Sauve";"2021-08-15 14:02:00";844;704;;;;;;;;140;;"2";;;;;;""
2021;8803;"13";"13019";"Cabriès";"2021-08-15 15:05:00";100;100;;;;;;;;;;"1";;;;;;""
2021;7950;"30";"30103";"Domazan";"2021-08-15 15:44:00";1409;1405;;;;;;;;4;;"3";"Involontaire (particulier)";;;;;""
2021;8018;"04";"04195";"Saint-Pons";"2021-08-15 15:57:00";1;0;0;0;;;;;;1;;;"Accidentelle";;;;;""
2021;8283;"11";"11144";"Fitou";"2021-08-15 21:57:00";1;0;0;0;;;;;;1;;;;;;;;""
2021;8096;"66";"66111";"Montalba-le-Château";"2021-08-15 23:20:00";44500;;44500;;;;;;;;;"1";"Malveillance";;;;;""
2021;10233;"34";"34165";"Montbazin";"2021-08-16 05:15:00";445051;;445051;;;;;;;;;"1";"Malveillance";;;;;""
2021;8055;"11";"11069";"Carcassonne";"2021-08-16 05:55:00";150;71;72;0;;;;;;7;;;;;;;;""
2021;1776;"41";"41097";"Gièvres";"2021-08-16 08:42:00";30;0;;30;;;30;0;0;0;"Estimées";;"Accidentelle";;;;;""
2021;9388;"84";"84141";"Vedène";"2021-08-16 09:14:00";470;470;;;;;;;;;;"4";"Malveillance";;;;;""
2021;8828;"2A";"2A163";"Monacia-d'Aullène";"2021-08-16 11:24:00";200;;200;;;;;;;;;;"Malveillance";;;;;""
2021;8809;"13";"13087";"Rousset";"2021-08-16 11:48:00";5;5;;;;;;;;;;"1";;;;;;""
2021;10401;"13";"13040";"Fuveau";"2021-08-16 11:48:00";5;5;;;;;;;;;;"1";;;;;;""
2021;10062;"2A";"2A300";"San-Gavino-di-Carbini";"2021-08-16 11:51:00";10;;10;;;;;;;;;;;;;;;""
2021;8247;"11";"11203";"Lézignan-Corbières";"2021-08-16 13:59:00";2000;940;960;0;;;;;;100;;;;;;;;""
2021;10063;"2A";"2A288";"Sotta";"2021-08-16 14:08:00";10;;10;;;;;;;;;;"Malveillance";;;;;""
2021;2750;"40";"40230";"Pontonx-sur-l'Adour";"2021-08-16 14:12:00";200;200;;0;;;0;;;0;;;"Involontaire (travaux)";;;;;""
2021;8061;"13";"13055";"Marseille";"2021-08-16 14:47:00";30100;2500;27600;;;;;;;;;"1";;;;;;""
2021;8804;"13";"13100";"Saint-Rémy-de-Provence";"2021-08-16 15:15:00";2;2;;;;;;;;;;"1";;;;;;""
2021;8028;"83";"83069";"Hyères";"2021-08-16 16:31:00";3000;1500;1500;;;;;;;;;"1";"Accidentelle";;;;;""
2021;8807;"13";"13039";"Fos-sur-Mer";"2021-08-16 16:31:00";200;200;;;;;;;;;;"1";"Malveillance";;;;;""
2021;8062;"13";"13055";"Marseille";"2021-08-16 17:19:00";4000;;4000;;;;;;;;;"1";;;;;;""
2021;8934;"83";"83067";"Gonfaron";"2021-08-16 17:43:00";68320000;54280000;9580000;;;;;;;4460000;;"5";"Involontaire (particulier)";;;;;""
2021;8106;"66";"66008";"Argelès-sur-Mer";"2021-08-16 19:15:00";5000;;5000;;;;;;;;;"1";"Involontaire (particulier)";;;;;""
2021;8810;"13";"13063";"Miramas";"2021-08-16 19:18:00";50;50;;;;;;;;;;"1";"Malveillance";;;;;""
2021;8056;"11";"11040";"Bizanet";"2021-08-16 19:23:00";298500;100500;53000;;;;;;;145000;;;;;;;;""
2021;8172;"34";"34007";"Aigues-Vives";"2021-08-16 19:31:00";67160;67160;;;;;;;;;;"4";"Involontaire (particulier)";;;;;""
2021;10239;"34";"34162";"Montagnac";"2021-08-16 19:31:00";25273;25273;;;;;;;;;;"4";"Malveillance";;;;;""
2021;8808;"13";"13071";"Les Pennes-Mirabeau";"2021-08-16 19:46:00";1200;1000;;;;;;;;200;;"1";;;;;;""
2021;8806;"13";"13082";"Rognes";"2021-08-16 20:59:00";800;800;;;;;;;;;;"1";;;;;;""
2021;8829;"2A";"2A163";"Monacia-d'Aullène";"2021-08-16 21:03:00";50;;50;;;;;;;;;;"Malveillance";;;;;""
2021;7975;"2B";"2B112";"Feliceto";"2021-08-16 22:24:00";37000;;37000;;;;;;;;;"1";"Malveillance";;;;;""
2021;8830;"2A";"2A092";"Conca";"2021-08-17 00:36:00";400;;400;;;;;;;;;;"Malveillance";;;;;""
2021;8057;"11";"11040";"Bizanet";"2021-08-17 01:20:00";367280;332280;35000;;;;;;;;;;;;;;;""
2021;9389;"84";"84012";"Beaumes-de-Venise";"2021-08-17 01:59:00";2397000;1317200;391600;;;;;;;688200;;"4";"Naturelle";;;;;""
2021;8058;"11";"11124";"Durban-Corbières";"2021-08-17 03:02:00";243000;;243000;;;;;;;;;;;;;;;""
2021;9974;"66";"66014";"Baixas";"2021-08-17 14:58:00";4000;;;;;;;;;4000;;"6";;;;;;""
2021;8235;"11";"11146";"Floure";"2021-08-17 15:13:00";5;2;2;0;;;;;;1;;;;;;;;""
2021;8812;"13";"13002";"Allauch";"2021-08-17 15:41:00";2261;1700;561;;;;;;;;;"1";"Involontaire (particulier)";;;;;""
2021;1596;"72";"72260";"Ruaudin";"2021-08-17 16:04:00";300;300;;0;;;0;0;0;0;"Estimées";;;;;;;""
2021;8117;"30";"30032";"Beaucaire";"2021-08-17 16:45:00";10744;6744;;;;;;;;4000;;"4";"Malveillance";;;;;""
2021;10188;"34";"34222";"Puilacher";"2021-08-17 17:12:00";1834;1834;;;;;;;;;;"4";"Involontaire (particulier)";;;;;""
2021;8331;"11";"11404";"Ventenac-Cabardès";"2021-08-17 17:48:00";1000;470;480;0;;;;;;50;;;;;;;;""
2021;8059;"11";"11285";"Peyriac-de-Mer";"2021-08-17 18:21:00";359072;34000;325072;;;;;;;;;;;;;;;""
2021;8811;"13";"13043";"Gignac-la-Nerthe";"2021-08-17 19:31:00";20;20;;;;;;;;;;"1";"Accidentelle";;;;;""
2021;8868;"34";"34294";"Saturargues";"2021-08-17 20:56:00";40;19;19;0;;;;;;2;;;;;;;;""
2021;8236;"11";"11386";"Talairan";"2021-08-18 00:25:00";100;47;48;0;;;;;;5;;;;;;;;""
2021;8909;"34";"34016";"Aumelas";"2021-08-18 04:37:00";17876;;17876;;;;;;;;;"1";"Malveillance";;;;;""
2021;8060;"11";"11099";"Conques-sur-Orbiel";"2021-08-18 12:07:00";6170;2900;2962;0;;;;;;308;;;;;;;;""
2021;8023;"30";"30189";"Nîmes";"2021-08-18 12:14:00";6113;6113;;;;;;;;;;"4";"Malveillance";;;;;""
2021;8186;"34";"34017";"Aumes";"2021-08-18 12:43:00";143957;;143957;;;;;;;;;"1";"Malveillance";;;;;""
2021;8187;"34";"34183";"Nissan-lez-Enserune";"2021-08-18 13:03:00";464040;464040;;;;;;;;;;"4";"Involontaire (particulier)";;;;;""
2021;8910;"34";"34281";"Saint-Pargoire";"2021-08-18 13:42:00";2516400;;2516400;;;;;;;;;;"Malveillance";;;;;""
2021;10402;"13";"13093";"Saint-Estève-Janson";"2021-08-18 13:43:00";70;70;;;;;;;;;;"1";;;;;;""
2021;8814;"13";"13080";"Le Puy-Sainte-Réparade";"2021-08-18 14:05:00";1600;;;;;;;;;1600;;"1";"Involontaire (travaux)";;;;;""
2021;8237;"11";"11069";"Carcassonne";"2021-08-18 14:30:00";9424;4429;4524;0;;;;;;471;;;;;;;;""
2021;8813;"13";"13109";"Le Tholonet";"2021-08-18 14:34:00";400;280;;;;;;;;120;;"1";;;;;;""
2021;8025;"30";"30263";"Saint-Hippolyte-du-Fort";"2021-08-18 15:06:00";5036;2367;2417;0;;;;;;252;;;"Involontaire (travaux)";;;;;""
2021;1780;"41";"41167";"Veuzain-sur-Loire";"2021-08-18 17:38:00";25;0;;25;;;25;0;0;0;"Estimées";;;;;;;""
2021;8815;"13";"13056";"Martigues";"2021-08-18 18:38:00";240;240;;;;;;;;;;"1";"Malveillance";;;;;""
2021;8284;"11";"11184";"Lafage";"2021-08-18 19:03:00";14700;6909;7056;0;;;;;;735;;;;;;;;""
2021;8286;"11";"11099";"Conques-sur-Orbiel";"2021-08-18 22:17:00";15;7;7;0;;;;;;1;;;;;;;;""
2021;8817;"13";"13082";"Rognes";"2021-08-18 22:56:00";900;900;;;;;;;;;;"1";;;;;;""
2021;8533;"13";"13001";"Aix-en-Provence";"2021-08-19 00:08:00";100;100;;;;;;;;;;"1";;;;;;""
2021;8143;"2B";"2B355";"Volpajola";"2021-08-19 01:39:00";25900;24500;;;;;;;;1400;;"2";"Malveillance";;;;;""
2021;8339;"66";"66069";"Espira-de-l'Agly";"2021-08-19 06:08:00";10000;;;;;;;;;10000;;"6";"Malveillance";;;;;""
2021;8913;"34";"34268";"Saint-Jean-de-la-Blaquière";"2021-08-19 12:46:00";153388;;153388;;;;;;;;;"1";"Malveillance";;;;;""
2021;8066;"30";"30339";"Val-d'Aigoual";"2021-08-19 13:12:00";286;286;;;;;;;;;;"2";"Malveillance";;;;;""
2021;8132;"06";"06116";"Saint-Auban";"2021-08-19 13:34:00";200;94;96;0;;;;;;10;;"2";;;;;;""
2021;8238;"11";"11151";"Fontiès-d'Aude";"2021-08-19 13:43:00";800;376;384;0;;;;;;40;;;;;;;;""
2021;9228;"26";"26342";"Solérieux";"2021-08-19 13:46:00";22700;9100;13600;;;;;;;;;"2";;;;;;""
2021;8576;"48";"48039";"Chanac";"2021-08-19 13:48:00";9300;;1100;;;;;;;8200;;"1";"Involontaire (particulier)";;;;;""
2021;2724;"40";"40197";"Morcenx-la-Nouvelle";"2021-08-19 14:01:00";100;100;;0;;;0;;;0;;;;;;;;""
2021;937;"82";"82020";"Bouillac";"2021-08-19 15:39:00";20000;0;;20000;;;20000;0;0;0;"Estimées";;;;;;;""
2021;8818;"13";"13106";"Septèmes-les-Vallons";"2021-08-19 16:28:00";50;50;;;;;;;;;;"1";"Involontaire (particulier)";;;;;""
2021;8239;"11";"11069";"Carcassonne";"2021-08-19 16:54:00";630;296;302;0;;;;;;32;;;;;;;;""
2021;8831;"2A";"2A288";"Sotta";"2021-08-19 17:48:00";10;;10;;;;;;;;;;"Malveillance";;;;;""
2021;10065;"2A";"2A114";"Figari";"2021-08-19 18:29:00";100;;100;;;;;;;;;;"Malveillance";;;;;""
2021;8432;"11";"11232";"Miraval-Cabardès";"2021-08-19 21:32:00";7235;3400;3473;0;;;;;;362;;;;;;;;""
2021;8431;"11";"11232";"Miraval-Cabardès";"2021-08-19 21:32:00";45;21;22;0;;;;;;2;;;;;;;;""
2021;8136;"06";"06065";"La Gaude";"2021-08-20 02:59:00";100;47;48;0;;;;;;5;;"1";;;;;;""
2021;8137;"06";"06027";"Cagnes-sur-Mer";"2021-08-20 03:50:00";1000;470;480;0;;;;;;50;;"2";;;;;;""
2021;1782;"41";"41241";"Selles-Saint-Denis";"2021-08-20 08:48:00";100;0;;100;;;100;0;0;0;"Estimées";;"Accidentelle";;;;;""
2021;8534;"13";"13069";"Pélissanne";"2021-08-20 11:46:00";10;10;;;;;;;;;;"1";"Involontaire (particulier)";;;;;""
2021;1223;"89";"89036";"La Belliole";"2021-08-20 13:42:00";40020;20;;0;;;0;0;40000;40000;"Estimées";;;;;;;""
2021;8287;"11";"11190";"La Redorte";"2021-08-20 14:25:00";1310;616;629;0;;;;;;65;;;;;;;;""
2021;8535;"13";"13002";"Allauch";"2021-08-20 15:15:00";10;10;;;;;;;;;;"1";;;;;;""
2021;8350;"66";"66190";"Salses-le-Château";"2021-08-20 15:56:00";170000;170000;;;;;;;;;;"4";"Malveillance";;;;;""
2021;10751;"83";"83015";"Bauduen";"2021-08-20 16:34:00";8700;8700;;;;;;;;;;"2";"Involontaire (particulier)";;;;;""
2021;10069;"2A";"2A004";"Ajaccio";"2021-08-20 17:00:00";1;;1;;;;;;;;;;"Involontaire (travaux)";;;;;""
2021;8240;"11";"11069";"Carcassonne";"2021-08-20 17:38:00";2403;1129;1153;0;;;;;;121;;;;;;;;""
2021;2978;"33";"33122";"Cestas";"2021-08-20 18:00:00";1994;1994;;0;;;0;;;0;;;"Naturelle";;;;;""
2021;1270;"17";"17452";"La Tremblade";"2021-08-20 18:10:00";300;300;;0;;;0;0;0;0;"Mesurées";;;;;;;""
2021;1017;"71";"71295";"Mervans";"2021-08-20 18:58:00";5;0;;5;;;5;0;0;0;"Estimées";;;;;;;"Données partielles ou non valides"
2021;8397;"04";"04176";"Sainte-Croix-du-Verdon";"2021-08-20 19:48:00";200;94;96;0;;;;;;10;;;"Involontaire (particulier)";;;;;""
2021;10067;"2A";"2A144";"Lopigna";"2021-08-20 20:01:00";120;;120;;;;;;;;;;;;;;;""
2021;8536;"13";"13004";"Arles";"2021-08-20 21:51:00";10;10;;;;;;;;;;"1";"Involontaire (particulier)";;;;;""
2021;10189;"34";"34103";"Fontès";"2021-08-21 11:13:00";1962;;1962;;;;;;;;;"1";"Accidentelle";;;;;""
2021;8130;"06";"06067";"Gorbio";"2021-08-21 11:50:00";600;282;288;0;;;;;;30;;"1";"Involontaire (particulier)";;;;;""
2021;2058;"974";"97415";"Saint-Paul";"2021-08-21 12:27:00";5000;5000;;0;;;0;0;0;0;"Estimées";;;;;;;""
2021;10070;"2A";"2A247";"Porto-Vecchio";"2021-08-21 16:11:00";10;;10;;;;;;;;;;"Involontaire (particulier)";;;;;""
2021;8537;"13";"13001";"Aix-en-Provence";"2021-08-21 17:30:00";10000;10000;;;;;;;;;;"1";"Involontaire (particulier)";;;;;""
2021;1785;"41";"41018";"Blois";"2021-08-21 21:22:00";10;0;;10;;;10;0;0;0;"Estimées";;;;;;;""
2021;9230;"26";"26211";"Montségur-sur-Lauzon";"2021-08-22 03:13:00";400;188;192;0;;;;;;20;;;;;;;;""
2021;8242;"11";"11069";"Carcassonne";"2021-08-22 03:57:00";350;165;168;0;;;;;;17;;;;;;;;""
2021;1786;"41";"41018";"Blois";"2021-08-22 06:47:00";10;0;;10;;;10;0;0;0;"Estimées";;;;;;;""
2021;8243;"11";"11069";"Carcassonne";"2021-08-22 13:11:00";2160;1015;1037;0;;;;;;108;;;;;;;;""
2021;8244;"11";"11069";"Carcassonne";"2021-08-22 13:43:00";3220;1513;1546;0;;;;;;161;;;;;;;;""
2021;8360;"66";"66029";"Caixas";"2021-08-22 14:55:00";40000;40000;;;;;;;;;;"3";"Involontaire (particulier)";;;;;""
2021;1281;"15";"15002";"Alleuze";"2021-08-22 15:02:00";40;40;;0;;;0;0;0;0;"Mesurées";;;;;;;""
2021;8245;"11";"11069";"Carcassonne";"2021-08-22 15:07:00";11088;5211;5322;0;;;;;;555;;;;;;;;""
2021;8246;"11";"11397";"Trèbes";"2021-08-22 16:10:00";300;141;144;0;;;;;;15;;;;;;;;""
2021;8916;"34";"34157";"Mèze";"2021-08-22 16:38:00";3236;3236;;;;;;;;;;"4";"Malveillance";;;;;""
2021;8248;"11";"11386";"Talairan";"2021-08-22 19:21:00";16051;7544;7704;0;;;;;;803;;;;;;;;""
2021;8538;"13";"13063";"Miramas";"2021-08-22 20:31:00";200;200;;;;;;;;;;"1";"Malveillance";;;;;""
2021;8926;"34";"34239";"Saint-André-de-Sangonis";"2021-08-23 01:38:00";4389;;4389;;;;;;;;;"1";"Malveillance";;;;;""
2021;9390;"84";"84129";"Sorgues";"2021-08-23 09:26:00";40000;18800;19200;0;;;;;;2000;;;;;;;;""
2021;2959;"33";"33015";"Arveyres";"2021-08-23 11:44:00";15;15;;0;;;0;;;0;;;;;;;;""
2021;8918;"34";"34328";"Vendémian";"2021-08-23 11:55:00";13;13;;;;;;;;;;"5";"Malveillance";;;;;""
2021;8223;"34";"34018";"Autignac";"2021-08-23 12:36:00";12554;;12554;;;;;;;;;"1";"Accidentelle";;;;;""
2021;8366;"66";"66037";"Canet-en-Roussillon";"2021-08-23 14:27:00";20000;;;;;;;;;20000;;"6";"Malveillance";;;;;""
2021;2964;"33";"33214";"Lacanau";"2021-08-23 14:47:00";10;10;;0;;;0;;;0;;;;;;;;""
2021;876;"49";"49002";"Allonnes";"2021-08-23 14:48:00";30000;30000;;0;;;0;0;0;0;"Estimées";;;;;;;""
2021;8337;"11";"11413";"Villardonnel";"2021-08-23 15:25:00";6000;2820;2880;0;;;;;;300;;;;;;;;""
2021;8249;"11";"11203";"Lézignan-Corbières";"2021-08-23 15:49:00";61307;;61307;;;;;;;;;;;;;;;""
2021;2970;"33";"33260";"Lugos";"2021-08-23 15:54:00";300;300;;0;;;0;;;0;;;;;;;;""
2021;2971;"33";"33260";"Lugos";"2021-08-23 16:01:00";400;400;;0;;;0;;;0;;;;;;;;""
2021;2975;"33";"33011";"Arès";"2021-08-23 16:33:00";5000;5000;;0;;;0;;;0;;;;;;;;""
2021;1935;"38";"38134";"Cour-et-Buis";"2021-08-23 16:45:00";200;0;;200;;;200;0;0;0;"Estimées";;;;;;;""
2021;8288;"11";"11203";"Lézignan-Corbières";"2021-08-23 17:02:00";1015;477;487;0;;;;;;51;;;;;;;;""
2021;8541;"13";"13048";"Jouques";"2021-08-23 17:03:00";21800;21300;500;;;;;;;;;"1";;;;;;""
2021;1936;"38";"38110";"Chuzelles";"2021-08-23 17:31:00";500;0;;500;;;500;0;0;0;"Estimées";;;;;;;""
2021;8290;"11";"11184";"Lafage";"2021-08-23 17:39:00";5000;2350;2400;0;;;;;;250;;;;;;;;""
2021;8543;"13";"13098";"Saint-Mitre-les-Remparts";"2021-08-23 18:06:00";200;200;;;;;;;;;;"1";;;;;;""
2021;8160;"30";"30225";"Sabran";"2021-08-23 18:47:00";86;40;41;0;;;;;;5;;;"Malveillance";;;;;""
2021;8540;"13";"13063";"Miramas";"2021-08-23 19:08:00";80;80;;;;;;;;;;"1";"Malveillance";;;;;""
2021;8250;"11";"11069";"Carcassonne";"2021-08-23 19:53:00";8755;4115;4202;0;;;;;;438;;;;;;;;""
2021;8157;"30";"30018";"Aspères";"2021-08-23 19:54:00";91;43;44;0;;;;;;4;;;"Malveillance";;;;;""
2021;8158;"30";"30352";"Villevieille";"2021-08-23 20:57:00";999;470;480;0;;;;;;49;;;"Malveillance";;;;;""
2021;8363;"11";"11210";"Luc-sur-Orbieu";"2021-08-23 21:01:00";1753;824;841;0;;;;;;88;;;;;;;;""
2021;10072;"2A";"2A272";"Sartène";"2021-08-24 10:57:00";3000;;3000;;;;;;;;;;"Accidentelle";;;;;""
2021;8211;"2A";"2A017";"Appietto";"2021-08-24 11:27:00";25000;;25000;;;;;;;;;"1";"Malveillance";;;;;""
2021;8671;"2A";"2A048";"Calcatoggio";"2021-08-24 12:37:00";140;;140;;;;;;;;;"1";"Malveillance";;;;;""
2021;8923;"34";"34045";"Cabrières";"2021-08-24 12:56:00";278905;;278905;;;;;;;;;"1";"Malveillance";;;;;""
2021;9000;"07";"07101";"Grospierres";"2021-08-24 13:44:00";50;50;;;;;;;;;;"3";"Involontaire (particulier)";;;;;""
2021;8433;"11";"11262";"Narbonne";"2021-08-24 14:55:00";1;0;0;0;;;;;;1;;;;;;;;""
2021;8332;"11";"11008";"Alet-les-Bains";"2021-08-24 15:55:00";1;0;0;0;;;;;;1;;;;;;;;""
2021;8545;"13";"13090";"Saint-Antonin-sur-Bayon";"2021-08-24 16:45:00";10;10;;;;;;;;;;"1";"Naturelle";;;;;""
2021;882;"46";"46032";"Boissières";"2021-08-24 18:27:00";3800;0;;3800;;;3800;0;0;0;"Estimées";;;;;;;""
2021;8292;"11";"11387";"Taurize";"2021-08-24 19:59:00";30;14;14;0;;;;;;2;;;;;;;;""
