"Nombre d'incendies suivant les critères de sélection : 2682"
"Critères de sélection =>";"Date de première alerte, de : 2023-01-01 00:00:00";"Date de première alerte, jusqu'à : 2023-12-31 23:59:00";"France entière";"Type de feu : F"
Année;Numéro;Département;"Code INSEE";"Nom de la commune";"Date de première alerte";"Surface parcourue (m2)";"Surface forêt (m2)";"Surface maquis garrigues (m2)";"Autres surfaces naturelles hors forêt (m2)";"Surfaces agricoles (m2)";"Autres surfaces (m2)";"Surface autres terres boisées (m2)";"Surfaces non boisées naturelles (m2)";"Surfaces non boisées artificialisées (m2)";"Surfaces non boisées (m2)";"Précision des surfaces";"Type de peuplement";Nature;"Décès ou bâtiments touchés";"Nombre de décès";"Nombre de bâtiments totalement détruits";"Nombre de bâtiments partiellement détruits";"Précision de la donnée"
2023;1445;"48";"48094";"Massegros Causses Gorges";"2023-04-09 17:50:00";10000;10000;0;0;0;0;;;;;"Estimées";"4";;"Non";;;;""
2023;19848;"33";"33137";"Cours-les-Bains";"2023-04-09 17:54:42";15000;15000;;0;0;0;;;;;"Estimées";;"Malveillance";"Non";0;0;0;""
2023;19847;"33";"33453";"Saint-Michel-de-Lapujade";"2023-04-09 18:44:31";30000;30000;;0;0;0;;;;;"Estimées";;;"Non";0;0;0;""
2023;22636;"32";"32079";"Castelnau d'Auzan Labarrère";"2023-04-09 19:17:00";30000;30000;;0;0;0;;;;;"Estimées";;"Involontaire (travaux)";"Non";;;;""
2023;1435;"2B";"2B341";"Venaco";"2023-04-09 19:20:00";100;100;0;0;0;0;;;;;"Estimées";"5";;"Non";;;;""
2023;18702;"47";"47162";"Massoulès";"2023-04-09 19:27:32";2500;2500;;0;0;0;;;;;"Estimées";;"Involontaire (particulier)";"Non";0;0;0;""
2023;1601;"07";"07248";"Saint-Jean-Roure";"2023-04-09 19:40:00";200;200;0;0;0;0;;;;;"Estimées";"4";;"Non";;;;""
2023;1854;"29";"29232";"Quimper";"2023-04-10 04:08:00";5;5;;0;0;0;;;;;"Mesurées";;"Malveillance";"Non";;;;""
2023;1616;"13";"13001";"Aix-en-Provence";"2023-04-10 08:21:00";800;800;0;0;0;0;;;;;"Estimées";"1";"Involontaire (particulier)";"Non";;;;""
2023;20190;"19";"19146";"Naves";"2023-04-10 12:14:38";300;300;;0;0;0;;;;;"Estimées";;;"Non";0;0;0;""
2023;21505;"83";"83045";"Correns";"2023-04-10 12:19:00";20;0;20;0;0;0;;;;;"Estimées";;"Involontaire (particulier)";"Non";0;0;0;"Données partielles ou non valides"
2023;3743;"11";"11251";"Val-de-Dagne";"2023-04-10 12:40:00";200;0;200;0;0;0;;;;;"Mesurées";;"Involontaire (travaux)";"Non";;;;""
2023;20191;"19";"19131";"Meilhards";"2023-04-10 12:49:57";500;500;;0;0;0;;;;;"Estimées";;;"Non";0;0;0;""
2023;14171;"66";"66143";"Planèzes";"2023-04-10 14:47:00";20000;20000;0;0;0;0;;;;;"Estimées";;;"Non";;;;""
2023;1617;"13";"13039";"Fos-sur-Mer";"2023-04-10 15:56:00";1;1;0;0;0;0;;;;;"Mesurées";"1";"Malveillance";"Non";;;;""
2023;22495;"64";"64102";"Bayonne";"2023-04-10 16:54:12";5;5;;0;0;0;;;;;"Estimées";;"Accidentelle";"Non";0;0;0;""
2023;1777;"2B";"2B239";"Poggio-d'Oletta";"2023-04-10 17:09:00";5000;0;5000;0;0;0;;;;;"Estimées";;;"Non";;;;""
2023;14172;"66";"66013";"Baillestavy";"2023-04-10 18:09:00";20;20;0;0;0;0;;;;;"Estimées";;;"Non";;;;""
2023;1421;"15";"15011";"Arnac";"2023-04-10 18:13:00";40000;40000;;0;0;0;;;;;"Estimées";;"Involontaire (travaux)";"Non";;;;""
2023;5646;"11";"11092";"Citou";"2023-04-10 20:14:00";300;0;300;0;0;0;;;;;"Mesurées";;;"Non";;;;""
2023;1619;"13";"13071";"Les Pennes-Mirabeau";"2023-04-10 21:16:00";10;10;0;0;0;0;;;;;"Estimées";"1";"Involontaire (particulier)";"Non";;;;""
2023;21509;"83";"83146";"La Verdière";"2023-04-11 10:53:00";10;10;0;0;0;0;;;;;"Estimées";;;"Non";0;0;0;"Données partielles ou non valides"
2023;21510;"83";"83010";"Bargème";"2023-04-11 11:10:00";800;0;800;0;0;0;;;;;"Estimées";;"Involontaire (particulier)";"Non";0;0;0;"Données partielles ou non valides"
2023;6435;"30";"30198";"Les Plantiers";"2023-04-11 12:18:00";628;628;0;0;0;0;;;;;"Mesurées";"3";"Involontaire (travaux)";"Non";;;;""
2023;20111;"30";"30198";"Les Plantiers";"2023-04-11 12:20:00";466500;466500;0;0;0;0;;;;;"Mesurées";"3";"Involontaire (travaux)";;;;;""
2023;1779;"2B";"2B046";"Cagnano";"2023-04-11 12:29:00";5000;0;5000;0;0;0;;;;;"Estimées";;;"Non";;;;""
2023;21511;"83";"83140";"Tourves";"2023-04-11 14:37:00";100;0;100;0;0;0;;;;;"Estimées";;;"Non";0;0;0;"Données partielles ou non valides"
2023;21512;"83";"83101";"Ramatuelle";"2023-04-11 15:28:00";20;0;20;0;0;0;;;;;"Estimées";;;"Non";0;0;0;"Données partielles ou non valides"
2023;21513;"83";"83031";"Le Cannet-des-Maures";"2023-04-11 16:08:00";1;1;0;0;0;0;;;;;"Estimées";;;"Non";0;0;0;"Données partielles ou non valides"
2023;1418;"46";"46239";"Le Roc";"2023-04-11 18:03:00";20000;20000;;0;0;0;;;;;"Estimées";;;"Non";;;;""
2023;2905;"32";"32438";"Tachoires";"2023-04-11 18:09:00";15000;15000;;0;0;0;;;;;"Estimées";;;"Non";;;;""
2023;14944;"31";"31393";"Mourvilles-Hautes";"2023-04-11 18:35:00";20000;20000;;0;0;0;;;;;"Estimées";;;"Non";;;;""
2023;1603;"07";"07149";"Marcols-les-Eaux";"2023-04-11 18:57:00";1500;1500;0;0;0;0;;;;;"Estimées";"3";;"Non";;;;""
2023;1641;"12";"12205";"La Rouquette";"2023-04-11 20:42:00";55000;55000;;0;0;0;;;;;"Mesurées";;"Naturelle";"Non";;;;""
2023;3744;"11";"11379";"Sigean";"2023-04-12 00:27:00";300;100;200;0;0;0;;;;;"Mesurées";;"Accidentelle";"Non";;;;""
2023;1780;"2B";"2B246";"La Porta";"2023-04-12 11:03:00";600;0;600;0;0;0;;;;;"Estimées";"1";"Malveillance";"Non";;;;""
2023;1437;"06";"06137";"Spéracèdes";"2023-04-12 11:30:00";400;0;400;0;0;0;;;;;"Estimées";;"Involontaire (particulier)";"Non";;;;""
2023;21514;"83";"83063";"La Garde-Freinet";"2023-04-12 12:16:00";400;400;0;0;0;0;;;;;"Estimées";;"Involontaire (particulier)";"Non";0;0;0;"Données partielles ou non valides"
2023;21515;"83";"83131";"Solliès-Toucas";"2023-04-12 16:54:00";50;0;50;0;0;0;;;;;"Estimées";;;"Non";0;0;0;"Données partielles ou non valides"
2023;1781;"2B";"2B281";"Sisco";"2023-04-12 17:02:00";150;0;150;0;0;0;;;;;"Estimées";;;"Non";;;;""
2023;2278;"34";"34038";"Le Bousquet-d'Orb";"2023-04-12 18:34:00";55;55;0;0;0;0;;;;;"Mesurées";"2";"Malveillance";"Non";;;;""
2023;3746;"11";"11203";"Lézignan-Corbières";"2023-04-12 19:34:00";200;0;200;0;0;0;;;;;"Mesurées";;;"Non";;;;""
2023;1782;"2B";"2B185";"Oletta";"2023-04-13 12:22:00";500;0;500;0;0;0;;;;;"Estimées";;"Malveillance";"Non";;;;""
2023;15908;"84";"84034";"Caumont-sur-Durance";"2023-04-13 14:30:00";3000;3000;0;0;0;0;;;;;"Estimées";;;"Non";;;;""
2023;1438;"06";"06066";"Gilette";"2023-04-13 14:36:00";300;0;300;0;0;0;;;;;"Estimées";;;"Non";;;;""
2023;21516;"83";"83001";"Les Adrets-de-l'Estérel";"2023-04-13 14:56:00";100;0;100;0;0;0;;;;;"Estimées";;"Involontaire (particulier)";"Non";0;0;0;"Données partielles ou non valides"
2023;1690;"06";"06048";"Contes";"2023-04-13 16:04:00";200;0;200;0;0;0;;;;;"Estimées";;"Involontaire (particulier)";"Non";;;;""
2023;1439;"06";"06081";"Le Mas";"2023-04-13 16:09:00";1000;0;1000;0;0;0;;;;;"Estimées";;"Accidentelle";"Non";;;;""
2023;1620;"13";"13050";"Lambesc";"2023-04-13 16:56:00";200;200;0;0;0;0;;;;;"Estimées";"1";"Involontaire (particulier)";"Non";;;;""
2023;15831;"17";"17033";"La Barde";"2023-04-13 18:09:00";85000;85000;;0;0;0;;;;;"Mesurées";;;"Non";0;0;0;""
2023;21517;"83";"83107";"Roquebrune-sur-Argens";"2023-04-13 18:51:00";20;0;20;0;0;0;;;;;"Estimées";;"Involontaire (particulier)";"Non";0;0;0;"Données partielles ou non valides"
2023;21518;"83";"83069";"Hyères";"2023-04-14 10:08:00";20;0;20;0;0;0;;;;;"Estimées";;"Involontaire (travaux)";"Non";0;0;0;"Données partielles ou non valides"
2023;21519;"83";"83040";"Châteauvieux";"2023-04-14 12:33:00";200;0;200;0;0;0;;;;;"Estimées";;;"Non";0;0;0;"Données partielles ou non valides"
2023;15912;"84";"84078";"Mondragon";"2023-04-14 13:51:00";40;40;0;0;0;0;;;;;"Estimées";;;"Non";;;;""
2023;21521;"83";"83058";"Flayosc";"2023-04-14 15:47:00";50;0;50;0;0;0;;;;;"Estimées";;;"Non";0;0;0;"Données partielles ou non valides"
2023;14185;"66";"66190";"Salses-le-Château";"2023-04-14 15:53:00";1000;1000;0;0;0;0;;;;;"Estimées";;;"Non";;;;""
2023;1784;"2B";"2B213";"Pianello";"2023-04-14 16:17:00";3000;0;3000;0;0;0;;;;;"Estimées";"1";"Malveillance";"Non";;;;""
2023;14186;"66";"66044";"Castelnou";"2023-04-14 16:30:00";100;100;0;0;0;0;;;;;"Estimées";;"Involontaire (particulier)";"Non";;;;""
2023;1785;"2B";"2B320";"Tallone";"2023-04-14 20:06:00";5000;5000;0;0;0;0;;;;;"Estimées";"2";;"Non";;;;""
2023;21522;"83";"83135";"Tavernes";"2023-04-15 09:35:00";5;0;5;0;0;0;;;;;"Estimées";;"Involontaire (particulier)";"Non";0;0;0;"Données partielles ou non valides"
2023;14188;"66";"66108";"Millas";"2023-04-15 09:53:00";550;0;550;0;0;0;;;;;"Estimées";;"Malveillance";"Non";;;;""
2023;21524;"83";"83065";"Gassin";"2023-04-15 11:42:00";1;0;1;0;0;0;;;;;"Estimées";;;"Non";0;0;0;"Données partielles ou non valides"
2023;21525;"83";"83140";"Tourves";"2023-04-15 12:44:00";50;0;50;0;0;0;;;;;"Estimées";;"Involontaire (travaux)";"Non";0;0;0;"Données partielles ou non valides"
2023;21526;"83";"83065";"Gassin";"2023-04-15 13:49:00";1;0;1;0;0;0;;;;;"Estimées";;;"Non";0;0;0;"Données partielles ou non valides"
2023;1622;"13";"13038";"Fontvieille";"2023-04-15 14:06:00";15;15;0;0;0;0;;;;;"Estimées";"1";"Accidentelle";"Non";;;;""
2023;1623;"13";"13039";"Fos-sur-Mer";"2023-04-15 15:14:00";1500;1500;0;0;0;0;;;;;"Estimées";"1";"Accidentelle";"Non";;;;""
2023;2335;"34";"34194";"Paulhan";"2023-04-15 15:49:00";10000;0;10000;0;0;0;;;;;"Estimées";;"Malveillance";"Non";;;;""
2023;21527;"83";"83004";"Les Arcs";"2023-04-15 15:50:00";10;0;10;0;0;0;;;;;"Estimées";;"Involontaire (travaux)";"Non";0;0;0;"Données partielles ou non valides"
2023;1814;"13";"13055";"Marseille";"2023-04-15 16:43:00";4000;0;4000;0;0;0;;;;;"Estimées";"1";;"Non";;;;""
2023;1506;"05";"05114";"Réallon";"2023-04-15 22:16:00";100;100;0;0;0;0;;;;;"Estimées";"4";;"Non";;;;""
2023;8909;"88";"88439";"Sanchey";"2023-04-15 22:44:00";500;500;;0;0;0;;;;;"Estimées";;;;;;;""
2023;21528;"83";"83068";"Grimaud";"2023-04-15 23:50:00";1000;1000;0;0;0;0;;;;;"Estimées";;;"Non";0;0;0;"Données partielles ou non valides"
2023;1786;"2B";"2B152";"Luri";"2023-04-16 00:12:00";500;0;500;0;0;0;;;;;"Estimées";;;"Non";;;;""
2023;1650;"66";"66016";"Banyuls-sur-Mer";"2023-04-16 09:16:00";7245000;1285300;3895200;0;0;2064500;;;;;"Mesurées";;"Involontaire (particulier)";"Oui";0;0;1;""
2023;1647;"06";"06162";"La Brigue";"2023-04-16 11:43:00";100;0;100;0;0;0;;;;;"Estimées";;"Naturelle";"Non";;;;""
2023;6454;"30";"30080";"Chamborigaud";"2023-04-16 11:50:00";159;159;0;0;0;0;;;;;"Mesurées";"4";;"Non";;;;""
2023;21529;"83";"83063";"La Garde-Freinet";"2023-04-16 12:24:00";200;200;0;0;0;0;;;;;"Estimées";;"Involontaire (particulier)";"Non";0;0;0;"Données partielles ou non valides"
2023;3747;"11";"11441";"Vinassan";"2023-04-16 13:14:00";600;0;600;0;0;0;;;;;"Mesurées";;;"Non";;;;""
2023;6455;"30";"30339";"Val-d'Aigoual";"2023-04-16 15:24:00";1;1;0;0;0;0;;;;;"Estimées";"1";;"Non";;;;""
2023;14195;"66";"66008";"Argelès-sur-Mer";"2023-04-16 16:12:00";77000;77000;0;0;0;0;;;;;"Mesurées";;"Involontaire (particulier)";"Non";;;;""
2023;4323;"91";"91514";"Quincy-sous-Sénart";"2023-04-16 16:25:00";10;10;;0;0;0;;;;;"Estimées";;;"Non";;;;""
2023;1624;"13";"13039";"Fos-sur-Mer";"2023-04-16 17:55:00";10;10;0;0;0;0;;;;;"Estimées";"1";"Malveillance";"Non";;;;""
2023;2366;"34";"34051";"Canet";"2023-04-16 22:15:00";3721;0;3721;0;0;0;;;;;"Mesurées";"1";"Malveillance";"Non";;;;""
2023;21530;"83";"83102";"Régusse";"2023-04-17 07:34:00";10;0;10;0;0;0;;;;;"Estimées";;;"Non";0;0;0;"Données partielles ou non valides"
2023;15922;"84";"84005";"Aurel";"2023-04-17 13:29:00";100;100;0;0;0;0;;;;;"Estimées";;;"Non";;;;""
2023;1625;"13";"13001";"Aix-en-Provence";"2023-04-17 16:33:00";15;15;0;0;0;0;;;;;"Estimées";"1";"Involontaire (particulier)";"Non";;;;""
2023;1646;"06";"06149";"La Trinité";"2023-04-17 16:48:00";22100;20400;1700;0;0;0;;;;;"Mesurées";"4";"Involontaire (particulier)";"Non";;;;""
2023;1626;"13";"13063";"Miramas";"2023-04-18 07:51:00";5;5;0;0;0;0;;;;;"Estimées";"1";;"Non";;;;""
2023;4713;"13";"13063";"Miramas";"2023-04-18 07:51:00";5;5;0;0;0;0;;;;;"Estimées";"1";;"Non";;;;""
2023;21533;"83";"83141";"Trans-en-Provence";"2023-04-18 10:27:00";150;0;150;0;0;0;;;;;"Estimées";;"Involontaire (particulier)";"Non";0;0;0;"Données partielles ou non valides"
2023;1695;"56";"56188";"Quistinic";"2023-04-18 11:55:00";500;500;;0;0;0;;;;;"Estimées";;"Malveillance";"Non";;;;""
2023;21534;"83";"83050";"Draguignan";"2023-04-18 12:30:00";8000;8000;0;0;0;0;;;;;"Estimées";;"Involontaire (particulier)";"Non";0;0;0;"Données partielles ou non valides"
2023;15927;"84";"84130";"Suzette";"2023-04-18 12:50:00";1000;1000;0;0;0;0;;;;;"Estimées";;;"Non";;;;""
2023;13512;"72";"72248";"Pruillé-l'Éguillé";"2023-04-18 12:55:00";5;5;;0;0;0;;;;;"Estimées";;;"Non";;;;""
2023;15928;"84";"84073";"Ménerbes";"2023-04-18 13:04:00";600;600;0;0;0;0;;;;;"Estimées";;;"Non";;;;""
2023;1819;"2B";"2B314";"Santo-Pietro-di-Tenda";"2023-04-18 14:21:00";20;0;20;0;0;0;;;;;"Estimées";;;"Non";;;;""
2023;21535;"83";"83004";"Les Arcs";"2023-04-18 15:51:00";21;21;0;0;0;0;;;;;"Estimées";;;"Non";0;0;0;"Données partielles ou non valides"
2023;21537;"83";"83116";"Saint-Maximin-la-Sainte-Baume";"2023-04-18 16:28:00";5000;0;5000;0;0;0;;;;;"Estimées";;;"Non";0;0;0;"Données partielles ou non valides"
2023;4715;"13";"13044";"Grans";"2023-04-18 17:15:00";200;200;0;0;0;0;;;;;"Estimées";"1";"Malveillance";"Non";;;;""
2023;19856;"33";"33051";"Biganos";"2023-04-18 18:11:31";600;300;;300;0;0;;;;;"Estimées";;"Accidentelle";"Non";0;0;0;""
2023;21538;"83";"83030";"Camps-la-Source";"2023-04-19 00:39:00";80;0;80;0;0;0;;;;;"Estimées";;;"Non";0;0;0;"Données partielles ou non valides"
2023;1824;"2B";"2B072";"Casalta";"2023-04-19 12:16:00";4000;500;0;3500;0;0;;;;;"Estimées";"2";"Malveillance";"Non";;;;""
2023;22046;"24";"24068";"Le Buisson-de-Cadouin";"2023-04-19 13:02:00";5000;5000;;0;0;0;;;;;"Estimées";;"Accidentelle";"Non";;;;""
2023;3748;"11";"11242";"Montclar";"2023-04-19 14:21:00";2;0;2;0;0;0;;;;;"Mesurées";;"Accidentelle";"Non";;;;""
2023;22047;"24";"24540";"Sorges et Ligueux en Périgord";"2023-04-19 14:33:00";800;800;;0;0;0;;;;;"Estimées";;"Involontaire (particulier)";"Non";0;0;0;""
2023;13513;"72";"72024";"La Bazoge";"2023-04-19 14:48:00";500;500;;0;0;0;;;;;"Estimées";;;"Non";;;;""
2023;2464;"34";"34322";"Valflaunès";"2023-04-19 18:31:00";109;109;0;0;0;0;;;;;"Mesurées";"4";"Malveillance";"Non";;;;""
2023;4718;"13";"13017";"Boulbon";"2023-04-19 18:55:00";1500;1500;0;0;0;0;;;;;"Estimées";"1";"Involontaire (particulier)";"Non";;;;""
2023;15938;"84";"84026";"Cadenet";"2023-04-20 00:40:00";500;500;0;0;0;0;;;;;"Mesurées";"2";"Malveillance";"Non";;;;""
2023;15939;"84";"84026";"Cadenet";"2023-04-20 03:30:00";700;700;0;0;0;0;;;;;"Mesurées";"5";"Malveillance";"Non";;;;""
2023;21541;"83";"83049";"Cuers";"2023-04-20 11:31:00";200;0;200;0;0;0;;;;;"Estimées";;"Involontaire (particulier)";"Non";0;0;0;"Données partielles ou non valides"
2023;15940;"84";"84054";"L'Isle-sur-la-Sorgue";"2023-04-20 11:58:00";800;800;0;0;0;0;;;;;"Estimées";;;"Non";;;;""
2023;19857;"33";"33300";"Naujac-sur-Mer";"2023-04-20 12:02:05";5000;5000;;0;0;0;;;;;"Estimées";;"Accidentelle";"Non";0;0;0;""
2023;19858;"33";"33159";"Étauliers";"2023-04-20 13:22:29";3000;3000;;0;0;0;;;;;"Estimées";;;"Non";0;0;0;""
2023;15832;"17";"17099";"Chepniers";"2023-04-20 14:28:00";4365;4365;;0;0;0;;;;;"Mesurées";;;"Non";0;0;0;""
2023;17246;"40";"40103";"Gaillères";"2023-04-20 14:52:00";1;1;;0;0;0;;;;;"Estimées";;"Involontaire (particulier)";"Non";0;0;0;""
2023;17245;"40";"40229";"Pontenx-les-Forges";"2023-04-20 15:49:00";2;2;;0;0;0;;;;;"Estimées";;"Accidentelle";"Non";0;0;0;""
2023;1640;"81";"81128";"Lacrouzette";"2023-04-20 16:08:00";10000;10000;;0;0;0;;;;;"Estimées";;"Involontaire (travaux)";"Non";;;;""
2023;4708;"28";"28209";"Lèves";"2023-04-20 17:01:00";20000;20000;;0;0;0;;;;;"Estimées";;;"Non";;;;""
2023;19859;"33";"33214";"Lacanau";"2023-04-20 18:00:48";500;500;;0;0;0;;;;;"Estimées";;;"Non";0;0;0;""
2023;11503;"2A";"2A017";"Appietto";"2023-04-20 18:30:00";50;0;50;0;0;0;;;;;"Estimées";;;"Non";;;;""
2023;14219;"66";"66008";"Argelès-sur-Mer";"2023-04-21 10:02:00";5;0;5;0;0;0;;;;;"Estimées";;"Malveillance";"Non";;;;""
2023;21542;"83";"83097";"Pourrières";"2023-04-21 10:49:00";60;0;60;0;0;0;;;;;"Estimées";;"Involontaire (particulier)";"Non";0;0;0;"Données partielles ou non valides"
2023;1827;"2B";"2B178";"Nonza";"2023-04-21 11:50:00";200;200;0;0;0;0;;;;;"Estimées";"2";;"Non";;;;""
2023;21543;"83";"83148";"Vidauban";"2023-04-21 13:14:00";600;0;600;0;0;0;;;;;"Estimées";;"Accidentelle";"Non";0;0;0;"Données partielles ou non valides"
2023;4719;"13";"13049";"Lamanon";"2023-04-21 17:30:00";100;100;0;0;0;0;;;;;"Estimées";"1";"Involontaire (particulier)";"Non";;;;""
2023;15833;"17";"17167";"Le Fouilloux";"2023-04-21 19:53:00";1265;1265;;0;0;0;;;;;"Mesurées";;;"Non";0;0;0;""
2023;17249;"40";"40326";"Vielle-Saint-Girons";"2023-04-21 20:02:00";50;50;;0;0;0;;;;;"Estimées";;"Naturelle";"Non";0;0;0;""
2023;17250;"40";"40150";"Léon";"2023-04-21 20:08:00";1;1;;0;0;0;;;;;"Estimées";;"Naturelle";"Non";0;0;0;""
2023;14945;"31";"31459";"Roquesérière";"2023-04-21 20:21:00";1000;1000;;0;0;0;;;;;"Estimées";;;"Non";;;;""
2023;17251;"40";"40276";"Saint-Michel-Escalus";"2023-04-21 20:27:00";20;20;;0;0;0;;;;;"Estimées";;"Naturelle";"Non";0;0;0;""
2023;17247;"40";"40310";"Soustons";"2023-04-21 20:43:00";150;150;;0;0;0;;;;;"Estimées";;"Naturelle";"Non";0;0;0;""
2023;17248;"40";"40046";"Biscarrosse";"2023-04-21 20:50:00";50;50;;0;0;0;;;;;"Estimées";;"Naturelle";"Non";0;0;0;""
2023;4720;"13";"13026";"Châteauneuf-les-Martigues";"2023-04-22 12:17:00";10;10;0;0;0;0;;;;;"Estimées";"1";"Involontaire (particulier)";"Non";;;;""
2023;15956;"84";"84017";"Bédoin";"2023-04-22 15:20:00";3500;3500;0;0;0;0;;;;;"Estimées";;;"Non";;;;""
2023;21544;"83";"83061";"Fréjus";"2023-04-22 15:53:00";350;350;0;0;0;0;;;;;"Estimées";;"Malveillance";"Non";0;0;0;"Données partielles ou non valides"
2023;6475;"30";"30189";"Nîmes";"2023-04-22 16:42:00";1000;1000;0;0;0;0;;;;;"Estimées";;;"Non";;;;""
2023;8911;"88";"88367";"Rambervillers";"2023-04-22 22:05:00";20;20;;0;0;0;;;;;"Estimées";;;;;;;""
2023;1829;"2B";"2B356";"Zalana";"2023-04-23 11:47:00";10000;10000;0;0;0;0;;;;;"Estimées";"2";;"Non";;;;""
2023;13090;"74";"74241";"Saint-Jeoire";"2023-04-23 15:21:00";20;20;;0;0;0;;;;;"Estimées";;"Involontaire (particulier)";"Non";;;;""
2023;15830;"17";"17279";"Plassac";"2023-04-23 15:58:00";10000;10000;;0;0;0;;;;;"Mesurées";;;"Non";0;0;0;""
2023;21546;"83";"83094";"Le Plan-de-la-Tour";"2023-04-23 16:10:00";3;0;3;0;0;0;;;;;"Estimées";;"Involontaire (particulier)";"Non";0;0;0;"Données partielles ou non valides"
2023;15959;"84";"84082";"Mormoiron";"2023-04-23 16:21:00";1000;1000;0;0;0;0;;;;;"Estimées";;;"Non";;;;""
2023;17543;"86";"86221";"Saint-Genest-d'Ambière";"2023-04-23 17:44:00";2;2;;0;0;0;;;;;"Estimées";;;"Non";;;;""
2023;11504;"2A";"2A254";"Quenza";"2023-04-24 08:27:00";138000;0;138000;0;0;0;;;;;"Mesurées";"1";;"Non";;;;""
2023;1792;"07";"07290";"Saint-Prix";"2023-04-24 13:06:00";1500;0;1500;0;0;0;;;;;"Estimées";"1";"Naturelle";"Non";;;;""
2023;21547;"83";"83061";"Fréjus";"2023-04-24 13:34:00";1;0;1;0;0;0;;;;;"Estimées";;"Involontaire (travaux)";"Non";0;0;0;"Données partielles ou non valides"
2023;21548;"83";"83124";"Seillans";"2023-04-24 14:06:00";4000;4000;0;0;0;0;;;;;"Estimées";;"Accidentelle";"Non";0;0;0;"Données partielles ou non valides"
2023;3749;"11";"11264";"Névian";"2023-04-24 15:44:00";2600;400;2200;0;0;0;;;;;"Mesurées";;;"Non";;;;""
2023;21549;"83";"83124";"Seillans";"2023-04-24 17:01:00";1;1;0;0;0;0;;;;;"Estimées";;"Involontaire (travaux)";"Non";0;0;0;"Données partielles ou non valides"
2023;21550;"83";"83069";"Hyères";"2023-04-24 17:07:00";1;0;1;0;0;0;;;;;"Estimées";;;"Non";0;0;0;"Données partielles ou non valides"
2023;4721;"13";"13047";"Istres";"2023-04-24 23:30:00";1000;1000;0;0;0;0;;;;;"Estimées";"1";"Involontaire (particulier)";"Non";;;;""
2023;4722;"13";"13081";"Rognac";"2023-04-25 12:36:00";10;10;0;0;0;0;;;;;"Estimées";"1";"Involontaire (particulier)";"Non";;;;""
2023;1696;"06";"06104";"Roquebrune-Cap-Martin";"2023-04-25 14:03:00";7300;0;7300;0;0;0;;;;;"Estimées";;;"Oui";0;0;1;""
2023;21551;"83";"83033";"Carnoules";"2023-04-25 14:49:00";500;0;500;0;0;0;;;;;"Estimées";;;"Non";0;0;0;"Données partielles ou non valides"
2023;4724;"13";"13001";"Aix-en-Provence";"2023-04-25 15:43:00";200;200;0;0;0;0;;;;;"Estimées";"1";"Involontaire (particulier)";"Non";;;;""
2023;15964;"84";"84049";"Gigondas";"2023-04-25 16:16:00";100;100;0;0;0;0;;;;;"Estimées";;;"Non";;;;""
2023;21553;"83";"83071";"La Londe-les-Maures";"2023-04-25 16:49:00";500;500;0;0;0;0;;;;;"Estimées";;;"Non";0;0;0;"Données partielles ou non valides"
2023;21554;"83";"83071";"La Londe-les-Maures";"2023-04-25 19:03:00";500;500;0;0;0;0;;;;;"Estimées";;;"Non";0;0;0;"Données partielles ou non valides"
2023;4734;"13";"13041";"Gardanne";"2023-04-26 10:03:00";30;30;0;0;0;0;;;;;"Estimées";"1";"Involontaire (particulier)";"Non";;;;""
2023;1842;"2B";"2B190";"Olmi-Cappella";"2023-04-26 15:45:00";5000;0;5000;0;0;0;;;;;"Estimées";"1";"Malveillance";"Non";;;;""
2023;11506;"2A";"2A258";"Renno";"2023-04-26 21:51:00";100;0;100;0;0;0;;;;;"Estimées";;;"Non";;;;""
2023;4738;"13";"13110";"Trets";"2023-04-27 11:27:00";100;100;0;0;0;0;;;;;"Estimées";"1";"Involontaire (particulier)";"Non";;;;""
2023;1844;"2B";"2B213";"Pianello";"2023-04-27 12:03:00";226000;0;130000;96000;0;0;;;;;"Estimées";"1";;"Non";;;;""
2023;11507;"2A";"2A212";"Piana";"2023-04-27 13:44:00";300;0;300;0;0;0;;;;;"Estimées";;"Involontaire (particulier)";"Non";;;;""
2023;21557;"83";"83069";"Hyères";"2023-04-27 14:04:00";4;0;4;0;0;0;;;;;"Estimées";;"Involontaire (particulier)";"Non";0;0;0;"Données partielles ou non valides"
2023;21558;"83";"83027";"La Cadière-d'Azur";"2023-04-27 14:11:00";50;0;50;0;0;0;;;;;"Estimées";;"Involontaire (particulier)";"Non";0;0;0;"Données partielles ou non valides"
2023;21560;"83";"83117";"Saint-Paul-en-Forêt";"2023-04-27 17:32:00";28216;28216;0;0;0;0;;;;;"Mesurées";"4";"Malveillance";"Non";;;;"Données partielles ou non valides"
2023;3750;"11";"11124";"Durban-Corbières";"2023-04-27 18:02:00";50;0;50;0;0;0;;;;;"Mesurées";;"Involontaire (travaux)";"Non";;;;""
2023;21561;"83";"83071";"La Londe-les-Maures";"2023-04-28 13:31:00";10;0;10;0;0;0;;;;;"Estimées";;;"Non";0;0;0;"Données partielles ou non valides"
2023;4740;"13";"13087";"Rousset";"2023-04-28 17:26:00";300;300;0;0;0;0;;;;;"Estimées";"1";;"Non";;;;""
2023;11510;"2A";"2A359";"Zicavo";"2023-04-28 19:40:00";300;0;300;0;0;0;;;;;"Estimées";;;"Non";;;;""
